Temperature_C,Heart_Rate_BPM,Vomiting,Diarrhea,Lethargy,Pain_Vocalization,Pale_Gums,Seizure,Abdominal_Distension,Urgency_Level
39.5,90,0,0,0,0,0,0,1,2
38.9,111,1,1,0,1,1,0,0,2
38.5,110,0,0,1,0,0,0,0,0
37.1,60,0,1,0,0,0,0,0,0
38.9,158,0,0,0,0,0,0,0,0
38.0,70,1,0,1,0,0,0,0,1
37.8,118,0,0,0,0,0,0,0,0
38.1,130,0,0,0,1,0,0,0,1
38.4,100,1,0,0,1,0,0,0,1
37.6,81,0,1,0,0,0,0,0,0
38.9,83,1,0,0,0,0,0,0,0
38.5,90,1,1,1,0,0,0,0,1
37.4,115,0,0,0,0,0,0,0,0
39.1,78,0,1,0,0,0,0,0,0
37.6,143,0,0,1,1,0,0,0,1
39.7,84,0,0,1,0,0,0,0,0
38.9,103,0,0,0,0,0,0,0,0
38.6,130,1,0,1,0,0,0,0,1
39.7,110,0,0,1,0,0,0,0,0
37.9,148,0,0,0,0,0,0,0,0
38.4,101,0,1,1,1,0,0,0,1
39.9,94,1,0,0,0,0,0,0,1
39.9,81,0,0,0,0,0,0,0,1
38.7,98,0,1,1,0,0,0,0,0
37.7,102,1,1,0,0,0,0,0,1
38.8,118,0,0,1,0,0,0,0,0
38.7,77,0,0,0,0,0,0,0,0
38.3,118,0,0,0,0,0,0,0,0
39.0,114,0,0,1,0,0,0,0,0
39.0,102,0,0,1,0,0,0,0,0
40.1,53,0,0,1,0,0,0,1,2
38.6,150,1,0,0,0,0,0,0,0
38.1,69,1,1,1,0,0,0,0,1
37.9,94,0,0,0,0,0,0,0,0
39.5,80,0,0,0,0,0,0,0,0
37.6,133,0,1,0,0,1,0,0,2
39.1,126,0,0,0,0,0,0,0,0
38.1,142,1,0,1,0,0,0,0,1
39.0,105,1,0,0,0,0,0,0,0
38.8,106,0,0,0,0,0,0,0,0
39.2,81,0,1,1,0,0,0,0,0
37.5,117,1,0,1,0,0,0,0,1
38.1,114,0,1,0,0,0,0,0,0
39.4,73,0,1,1,0,0,0,0,0
38.8,146,0,1,1,0,0,0,0,0
38.2,126,1,0,1,1,0,0,0,1
38.7,97,0,0,1,0,0,0,0,0
39.5,100,0,0,0,0,1,0,0,2
38.5,138,1,0,1,0,0,0,0,1
38.9,109,0,0,1,0,0,0,0,0
39.0,90,0,0,1,0,0,0,0,0
39.6,92,0,1,0,0,0,0,0,0
37.6,135,0,1,0,0,0,0,0,0
37.7,76,0,0,0,0,0,0,0,0
37.8,90,0,0,1,0,0,0,0,0
39.3,137,1,0,0,0,0,0,0,0
38.3,110,1,0,1,0,0,0,0,1
38.9,106,0,0,1,0,0,0,0,0
36.5,98,0,0,0,0,0,0,0,2
37.7,102,0,0,0,0,0,0,0,0
37.6,126,0,0,0,0,0,0,0,0
38.3,66,0,1,0,0,0,0,0,0
38.7,88,1,1,1,0,0,0,0,1
38.6,55,0,1,0,0,0,0,0,0
40.2,138,0,1,0,1,0,0,1,2
38.7,112,0,0,1,0,0,0,0,0
39.0,119,1,0,0,0,0,0,0,0
37.6,123,0,0,0,0,0,0,0,0
37.8,102,1,0,1,0,0,0,0,1
37.7,75,0,1,1,0,0,0,0,0
38.9,112,1,0,0,0,0,0,0,0
38.7,75,0,1,1,0,0,0,0,0
38.7,135,0,0,1,1,0,0,0,1
39.2,92,0,0,0,0,0,0,0,0
38.2,114,0,0,1,0,0,0,0,0
38.0,75,0,0,0,0,0,0,0,0
37.6,91,0,0,1,0,0,0,0,0
38.3,96,0,0,0,0,0,0,0,0
38.7,39,0,1,1,0,0,0,0,0
38.9,62,0,1,1,0,0,0,0,0
38.0,142,0,0,1,0,0,0,0,0
37.5,93,1,0,1,0,0,0,0,1
38.7,105,0,0,1,0,0,0,0,0
38.5,90,1,0,1,0,0,0,0,1
39.3,66,1,1,0,1,0,0,0,1
40.3,118,0,0,1,0,0,0,0,1
38.4,67,1,0,1,0,0,0,0,1
39.0,94,0,0,0,0,0,0,0,0
38.6,76,1,1,1,0,0,0,0,1
37.8,126,0,0,1,1,0,0,0,1
38.3,47,0,0,0,0,0,0,0,0
38.0,56,0,0,1,1,0,0,0,1
36.9,67,1,0,0,0,0,0,0,2
38.6,101,0,1,1,0,0,0,0,0
38.8,67,0,0,1,0,0,0,0,0
38.8,72,1,0,0,0,0,1,0,2
37.6,105,0,0,1,0,0,0,0,0
38.6,82,0,1,1,0,0,0,0,0
37.8,95,0,0,1,0,0,0,0,0
37.8,98,0,0,0,0,0,0,0,0
39.6,81,0,0,0,0,0,0,0,0
38.9,102,0,0,0,0,1,0,0,2
38.4,80,0,1,0,0,0,0,0,0
38.3,59,0,0,0,1,0,0,0,1
39.3,133,0,1,0,1,0,0,0,1
39.1,58,0,0,0,0,0,0,0,0
37.8,110,0,0,0,0,0,0,0,0
39.0,106,0,0,1,1,0,0,0,1
37.4,122,0,1,0,0,0,0,0,0
37.6,81,0,1,0,0,0,0,0,0
38.6,81,0,0,1,0,0,0,0,0
39.2,53,0,0,0,0,0,0,0,0
39.3,106,0,0,1,0,0,0,0,0
38.4,118,0,0,1,0,0,0,0,0
38.9,131,0,0,0,0,0,0,0,0
39.6,103,0,0,0,0,0,0,0,0
39.4,111,0,0,1,0,0,0,0,0
38.0,109,0,0,0,0,0,0,0,0
38.4,124,1,1,0,1,0,0,0,1
38.7,70,1,0,0,0,0,0,0,0
38.3,110,1,0,1,0,0,0,0,1
39.3,101,1,0,0,0,0,0,0,0
38.3,83,0,0,0,0,0,0,0,0
38.2,129,0,0,0,0,0,0,0,0
37.8,90,0,0,0,0,0,0,0,0
38.9,82,1,0,0,1,0,0,0,1
38.4,94,0,0,0,0,0,0,0,0
38.5,99,0,0,0,0,0,0,0,0
39.3,100,1,0,0,0,0,1,0,2
39.8,155,1,0,1,0,1,0,0,2
37.5,151,0,0,0,0,0,0,0,0
38.1,95,0,1,1,0,0,0,0,0
37.8,86,1,1,0,0,0,0,0,1
38.1,116,0,0,0,1,0,0,0,1
39.1,83,0,0,0,0,0,0,0,0
38.6,139,0,1,0,0,0,0,0,0
36.7,89,0,0,1,0,0,0,0,2
39.0,87,1,0,0,0,0,0,0,0
38.2,76,0,0,0,0,0,0,0,0
38.8,113,1,1,1,0,0,0,0,1
38.5,102,0,0,1,0,0,0,0,0
39.9,110,0,0,1,0,0,0,0,1
39.1,118,0,0,1,0,0,0,0,0
40.3,67,0,1,1,0,0,0,0,1
37.6,71,0,1,0,0,0,0,0,0
38.8,101,0,1,0,0,0,0,0,0
38.0,108,1,0,0,0,0,0,0,0
37.7,70,0,1,1,0,1,0,0,2
38.1,122,0,0,1,0,0,0,0,0
38.7,80,0,0,0,1,0,0,0,1
38.9,91,0,1,0,0,0,0,0,0
39.4,70,1,0,0,0,0,0,0,0
39.0,138,0,0,0,0,0,0,1,2
37.7,106,0,1,0,0,0,0,0,0
38.2,145,0,0,1,0,0,0,0,0
38.1,102,0,0,0,0,0,0,0,0
38.1,79,0,0,0,0,0,0,0,0
37.3,100,0,0,0,0,0,0,0,0
38.8,126,0,0,0,0,0,0,0,0
38.7,74,0,0,0,0,0,0,0,0
40.0,116,0,0,0,0,0,1,0,2
39.2,120,1,0,0,0,0,0,0,0
38.5,100,0,0,0,0,0,0,0,0
38.1,100,0,0,1,0,0,0,0,0
39.1,117,1,0,0,0,0,0,0,0
39.1,87,1,1,0,0,0,0,1,2
38.2,73,0,0,1,0,0,0,1,2
38.7,126,1,1,0,0,0,0,0,1
38.5,130,0,0,0,0,0,0,0,0
38.3,100,0,1,0,0,0,0,0,0
38.5,119,1,0,0,0,0,0,0,0
38.5,134,1,0,0,0,0,0,0,0
38.9,122,0,0,0,0,0,0,0,0
37.3,58,0,0,1,0,0,1,0,2
39.1,99,1,0,1,1,0,0,0,1
38.3,78,0,0,0,0,0,1,0,2
39.5,79,0,1,0,0,0,0,0,0
37.8,112,0,0,1,0,0,0,0,0
36.6,106,0,0,1,0,0,0,0,2
37.9,98,0,0,0,0,0,0,0,0
38.2,131,0,0,0,0,1,0,0,2
37.5,80,0,0,1,0,0,0,0,0
38.0,76,1,0,1,0,0,0,0,1
38.0,102,1,0,0,0,0,0,0,0
38.2,109,0,0,1,0,0,0,0,0
38.4,104,0,0,0,0,0,0,0,0
38.1,125,0,0,0,0,0,0,0,0
39.5,92,0,0,0,0,0,0,0,0
38.9,97,0,0,0,0,0,0,0,0
40.4,106,0,0,0,0,0,0,0,1
37.4,63,1,0,0,0,0,1,0,2
38.1,105,0,1,0,0,0,0,0,0
37.5,106,0,0,0,0,0,0,0,0
39.2,113,0,1,0,1,0,0,0,1
38.8,140,0,1,1,0,0,0,0,0
39.3,151,1,0,0,0,1,0,0,2
38.7,96,0,1,0,0,0,0,0,0
38.6,129,0,0,0,0,0,0,0,0
37.4,92,0,0,0,0,0,0,0,0
38.8,102,0,0,0,0,0,0,0,0
38.5,105,0,0,0,0,0,0,0,0
38.0,93,0,0,0,0,0,0,0,0
39.6,114,0,0,0,0,0,0,0,0
37.6,74,1,1,1,0,0,0,0,1
38.3,80,0,1,0,1,0,0,0,1
39.6,125,1,0,0,0,0,0,0,0
39.9,57,0,0,1,1,0,0,0,1
38.7,113,0,0,1,0,0,0,0,0
38.2,70,0,1,1,1,0,1,0,2
37.0,90,1,1,0,0,0,0,0,1
37.8,100,0,0,1,0,0,0,0,0
37.0,97,0,0,0,1,0,0,0,1
38.9,95,1,1,0,0,0,0,0,1
37.5,120,1,0,1,0,0,0,0,1
39.5,132,1,0,1,0,0,0,0,1
39.0,140,0,1,0,0,0,0,0,0
38.9,106,0,0,1,0,0,0,0,0
38.1,87,1,0,1,0,0,0,0,1
38.4,109,0,0,0,0,0,0,0,0
38.6,87,0,0,1,0,0,0,0,0
40.1,51,0,0,1,0,0,0,0,1
37.5,91,0,0,0,0,0,0,0,0
40.0,119,0,1,1,0,0,0,0,1
38.5,93,1,0,1,0,0,0,0,1
39.0,110,0,1,0,0,0,0,0,0
39.1,114,0,0,0,0,0,0,0,0
39.2,80,0,1,0,0,0,1,0,2
38.1,45,0,0,1,0,0,0,0,0
37.6,101,0,0,0,1,0,0,0,1
38.0,47,0,0,1,0,0,0,0,0
38.1,126,0,0,1,0,1,0,0,2
38.5,123,0,0,1,0,0,0,0,0
37.2,106,0,0,0,0,0,0,0,0
38.6,81,1,1,0,0,0,0,0,1
38.0,95,0,0,0,0,0,0,0,0
38.8,132,0,1,0,0,0,0,0,0
37.6,110,0,0,1,0,0,0,0,0
39.1,77,0,0,1,1,0,0,0,1
38.6,59,1,0,1,1,0,0,0,1
38.0,130,0,0,0,0,0,0,0,0
39.1,96,0,1,0,0,0,0,0,0
38.0,97,1,1,0,0,0,0,0,1
39.4,103,0,0,0,0,0,0,0,0
37.6,102,0,1,1,1,0,0,0,1
37.4,98,0,0,1,0,0,0,0,0
38.8,97,0,0,1,0,0,0,0,0
38.0,100,0,0,0,0,0,0,0,0
37.4,129,0,0,1,0,0,0,0,0
38.8,94,1,0,1,0,0,0,0,1
39.1,107,1,0,1,0,0,0,0,1
38.1,45,0,0,1,0,0,0,0,0
39.2,95,0,1,0,0,0,0,0,0
39.1,69,0,0,0,0,0,0,0,0
38.9,137,1,0,0,0,0,0,0,0
38.1,129,1,0,1,0,0,0,0,1
38.6,116,0,1,1,0,0,0,0,0
38.4,130,0,0,0,0,0,0,0,0
38.7,44,0,0,1,1,0,0,0,1
38.7,98,0,1,0,0,0,0,0,0
38.3,143,0,1,0,0,0,0,0,0
39.7,110,0,1,1,0,0,1,0,2
38.6,76,1,0,0,0,0,0,0,0
38.5,93,1,0,0,0,0,0,0,0
39.5,104,0,0,1,0,0,0,0,0
38.4,100,0,0,0,0,0,0,0,0
39.1,105,0,1,0,0,0,0,0,0
38.3,115,0,1,0,0,0,0,0,0
37.3,97,1,1,1,0,0,0,0,1
38.7,122,0,0,0,0,0,0,0,0
36.7,107,0,1,1,1,0,0,0,2
38.3,92,0,1,1,1,0,0,0,1
37.5,90,0,1,0,0,0,0,0,0
39.1,81,0,0,0,0,0,0,0,0
39.4,41,1,1,0,0,0,0,0,1
37.4,71,1,0,0,0,0,0,0,0
39.2,109,1,0,0,0,0,0,0,0
38.6,83,0,1,0,0,0,0,0,0
38.8,70,0,0,0,0,0,0,0,0
37.6,76,1,0,0,0,0,0,0,0
38.8,110,0,1,0,0,0,0,0,0
38.0,128,0,0,0,0,0,0,0,0
40.0,82,0,1,1,0,0,0,1,2
38.9,89,0,1,0,0,0,0,0,0
38.2,102,0,0,0,1,0,0,0,1
39.3,84,1,0,0,1,0,0,0,1
38.3,107,1,0,1,0,1,0,0,2
38.7,116,1,0,0,0,0,0,1,2
39.6,116,1,0,1,0,0,0,0,1
38.6,138,0,1,0,0,1,0,1,2
39.1,43,1,0,1,0,0,0,0,1
38.0,70,0,0,1,0,0,0,0,0
39.1,100,0,0,0,0,0,0,1,2
39.3,135,0,0,0,0,0,0,0,0
38.9,108,1,0,0,0,0,0,0,0
38.4,85,0,1,1,0,0,0,0,0
38.5,90,0,0,1,0,0,0,0,0
38.6,39,0,0,1,0,0,0,0,0
38.0,91,0,0,1,0,0,0,0,0
40.8,149,0,0,0,1,0,0,0,2
39.0,79,0,1,0,0,0,0,0,0
38.9,94,0,0,1,0,0,0,0,0
38.8,102,0,0,1,0,0,0,0,0
40.5,116,0,0,0,0,0,0,0,1
39.0,156,1,0,0,0,0,0,0,0
38.8,74,0,0,0,0,0,0,0,0
38.8,72,1,1,0,0,0,0,0,1
38.8,98,0,0,1,0,0,0,0,0
38.5,60,0,1,0,0,0,0,0,0
39.7,119,1,0,1,0,0,0,0,1
39.4,62,0,0,1,0,0,0,0,0
38.4,77,1,0,0,0,0,0,0,0
38.7,90,0,0,1,0,0,0,0,0
38.8,108,0,0,0,0,0,0,0,0
39.8,122,1,1,0,0,0,0,0,1
38.6,109,0,0,0,0,0,0,0,0
38.2,100,0,0,1,0,0,0,0,0
39.0,78,0,0,0,1,0,0,0,1
38.4,155,0,1,1,0,0,0,0,0
38.3,79,0,0,1,0,1,0,0,2
37.4,96,1,1,0,0,0,0,0,1
40.1,77,1,1,0,0,0,0,0,1
39.1,102,0,0,1,0,0,0,0,0
39.1,88,0,0,0,0,0,0,0,0
39.4,76,1,0,1,0,0,0,0,1
37.9,101,1,0,0,0,0,0,0,0
37.9,137,0,1,0,0,0,0,0,0
38.2,64,1,1,0,0,0,0,0,1
39.3,109,0,0,0,0,0,0,0,0
38.9,98,1,0,1,0,0,0,0,1
38.5,97,0,0,0,1,0,0,0,1
38.2,138,1,1,0,0,0,0,0,1
38.3,100,1,0,0,1,0,0,0,1
39.7,115,0,0,0,0,0,0,0,0
39.8,136,1,0,1,0,0,0,0,1
39.0,73,0,0,0,0,0,0,0,0
37.7,73,0,0,0,1,0,0,0,1
39.5,78,0,1,0,0,0,0,0,0
38.2,106,1,0,1,0,0,0,0,1
38.2,72,0,0,0,0,0,0,0,0
38.9,122,0,1,1,0,0,0,0,0
38.8,107,0,0,1,0,0,0,0,0
39.0,95,0,0,0,0,0,0,0,0
40.1,68,1,1,0,0,0,1,0,2
39.3,133,1,0,0,0,0,0,0,0
38.3,117,0,0,0,0,0,0,0,0
38.4,94,0,0,0,0,0,0,0,0
37.6,63,0,0,0,0,0,0,0,0
38.6,88,1,0,1,0,0,0,0,1
38.8,97,0,0,1,0,0,0,0,0
39.7,71,0,1,0,0,0,0,1,2
38.7,132,1,0,0,1,0,0,0,1
37.8,74,0,0,1,0,0,0,0,0
37.6,113,0,1,1,0,0,0,0,0
38.2,83,0,0,1,1,0,1,0,2
38.7,97,0,0,1,0,0,0,0,0
39.4,82,0,0,1,1,0,0,0,1
40.0,79,0,0,0,1,0,1,0,2
39.0,72,1,0,1,0,0,0,0,1
38.5,116,0,0,0,0,0,0,0,0
37.4,52,0,0,0,1,0,0,0,1
39.3,111,0,0,0,0,0,0,0,0
38.5,142,0,1,1,0,0,0,1,2
38.5,70,1,0,0,0,0,0,0,0
39.2,123,0,0,1,0,0,0,0,0
37.6,110,1,0,1,1,0,0,0,1
39.1,76,0,1,0,1,0,0,0,1
39.6,62,1,0,1,0,0,0,0,1
39.1,110,1,0,1,0,0,0,0,1
37.8,83,0,0,1,0,0,0,0,0
39.1,117,0,0,0,0,0,0,1,2
38.8,103,0,0,0,0,0,0,0,0
37.4,53,0,0,0,0,0,0,0,0
38.8,138,0,0,1,0,0,0,0,0
39.6,101,0,0,0,0,0,0,0,0
38.1,91,0,0,0,0,0,0,0,0
38.2,113,0,0,0,0,0,0,0,0
37.9,70,0,0,1,0,0,0,0,0
39.4,87,1,0,1,0,0,0,0,1
38.5,111,0,1,0,0,0,0,0,0
38.1,131,1,0,1,0,0,0,0,1
39.1,96,1,0,0,0,0,0,0,0
37.5,81,0,0,0,0,0,0,0,0
37.7,114,1,1,0,0,0,0,0,1
38.2,61,0,0,0,0,1,0,0,2
38.7,140,0,1,0,1,0,0,0,1
38.4,53,0,0,1,0,0,0,0,0
38.6,92,0,0,0,0,0,0,0,0
39.1,117,0,1,1,1,0,0,0,1
38.7,92,0,0,1,0,0,0,0,0
39.4,129,0,1,0,1,0,0,0,1
38.9,111,0,1,1,0,0,0,0,0
39.5,120,0,0,1,0,0,0,0,0
38.5,87,0,0,0,0,0,0,0,0
38.0,92,1,0,0,0,0,0,0,0
40.3,79,0,1,1,0,0,0,0,1
37.8,89,1,1,1,0,0,0,0,1
38.8,62,0,0,0,0,0,0,0,0
39.2,55,1,1,1,0,0,0,0,1
38.4,100,0,0,1,0,0,0,0,0
37.5,102,0,1,0,0,0,0,0,0
37.9,82,1,0,0,0,0,0,0,0
37.9,107,1,0,0,0,0,0,0,0
38.4,111,0,0,0,0,0,0,0,0
38.2,147,0,1,0,0,0,0,0,0
37.6,118,1,1,1,0,0,0,0,1
39.0,108,1,1,1,0,0,0,0,1
38.9,88,1,0,0,0,0,0,0,0
38.7,113,1,0,1,1,0,0,0,1
39.3,118,1,0,0,0,0,0,0,0
38.5,126,1,1,0,0,0,0,0,1
39.5,99,0,0,0,0,1,0,0,2
39.7,110,0,0,1,0,0,0,0,0
39.0,138,1,0,1,1,0,0,0,1
40.0,115,0,0,0,1,0,0,1,2
39.7,86,0,0,0,0,0,0,0,0
38.5,112,1,0,0,1,0,0,0,1
38.9,83,0,0,0,0,1,0,0,2
38.9,85,1,0,0,0,0,0,0,0
37.7,116,0,1,0,0,1,0,0,2
38.8,79,0,0,0,0,0,1,0,2
38.5,116,0,1,0,0,0,0,0,0
39.2,113,1,0,0,0,0,0,0,0
39.6,59,0,0,0,0,0,0,0,0
38.9,107,0,0,1,0,0,0,0,0
36.8,89,0,0,0,0,0,0,0,2
37.1,111,0,1,1,1,0,0,0,1
39.1,104,0,0,0,0,0,0,0,0
38.9,78,0,1,1,0,0,0,0,0
38.6,57,0,0,1,0,0,0,0,0
38.7,84,0,0,1,0,0,0,0,0
38.1,86,1,0,0,0,0,0,0,0
36.7,48,1,0,0,0,0,0,0,2
38.3,114,1,0,1,1,0,1,0,2
38.8,44,0,0,0,0,0,0,0,0
38.8,82,0,0,1,0,0,0,0,0
38.1,98,0,0,0,1,0,0,0,1
38.2,100,0,1,0,0,0,0,0,0
38.6,132,0,1,0,0,0,0,0,0
38.6,129,0,0,1,0,0,0,0,0
37.5,89,0,1,0,0,0,0,0,0
39.6,66,0,0,1,0,0,0,0,0
39.3,135,0,1,0,0,0,0,0,0
37.3,115,0,0,1,0,0,0,0,0
38.0,87,0,0,0,0,0,0,0,0
37.6,60,0,1,0,0,0,0,0,0
37.8,17,0,0,1,0,0,1,0,2
38.5,93,0,0,0,0,0,0,0,0
37.7,78,1,0,0,0,0,0,0,0
39.0,83,1,0,1,0,0,0,0,1
36.7,112,0,0,0,0,0,0,0,2
39.4,71,0,1,0,0,0,0,1,2
37.9,137,0,0,0,0,0,0,0,0
37.7,88,1,1,0,0,0,0,0,1
37.8,100,0,0,1,1,0,0,0,1
39.9,113,0,1,1,0,0,0,0,1
36.8,67,0,0,1,1,0,0,0,2
39.3,118,0,1,1,0,0,0,0,0
37.2,94,0,1,0,0,0,0,0,0
40.7,76,0,0,0,0,0,0,0,2
38.0,100,0,0,1,0,0,0,0,0
38.2,84,0,1,1,0,0,0,0,0
38.2,97,0,1,1,0,0,0,0,0
39.8,59,0,0,0,0,0,0,0,1
38.2,104,0,0,0,0,0,0,0,0
37.8,76,0,0,1,0,0,0,0,0
37.7,81,1,1,1,0,0,0,0,1
39.8,145,0,0,0,1,0,0,0,1
39.7,48,0,0,0,0,0,0,1,2
39.0,94,0,1,0,0,0,0,0,0
38.0,110,0,0,0,0,0,0,0,0
38.5,92,0,0,1,0,1,0,0,2
40.0,108,0,0,1,0,0,0,0,1
38.7,112,0,0,0,0,0,0,0,0
38.6,134,0,0,0,0,0,0,0,0
39.4,65,1,0,1,1,0,0,0,1
38.8,72,1,1,0,0,0,0,0,1
39.2,118,0,1,1,0,0,0,0,0
38.7,121,0,1,1,0,0,0,1,2
37.4,99,0,0,1,0,0,0,0,0
37.8,135,0,0,0,0,0,0,0,0
37.7,106,0,1,0,0,0,0,0,0
38.9,86,0,0,0,1,0,0,0,1
39.1,112,0,1,1,0,0,0,0,0
39.2,126,1,0,0,0,0,0,0,0
38.0,135,0,1,1,0,0,0,0,0
38.3,79,0,0,0,0,0,0,0,0
39.7,71,0,1,0,0,1,0,0,2
39.0,39,0,0,1,0,0,0,0,0
39.2,145,0,1,0,0,0,0,0,0
38.3,69,1,0,1,0,0,0,0,1
38.5,106,0,0,0,0,0,0,0,0
38.8,63,0,0,0,1,0,0,0,1
40.4,88,0,0,1,0,0,0,0,1
37.6,97,0,0,0,0,0,0,0,0
38.1,69,1,0,1,0,0,0,0,1
38.9,80,1,1,0,0,0,0,0,1
38.3,75,0,0,0,0,0,0,0,0
38.8,98,0,0,1,0,0,0,0,0
37.5,77,0,1,0,0,0,0,0,0
39.3,124,0,0,0,0,0,0,0,0
39.9,81,1,0,1,0,0,0,0,1
37.2,145,0,0,1,0,0,0,0,0
40.0,75,0,1,0,0,0,0,0,1
38.2,66,1,0,1,0,0,0,0,1
38.5,130,1,0,0,0,0,0,1,2
38.9,111,0,0,1,0,0,0,0,0
38.8,88,0,1,1,0,0,0,0,0
37.5,143,0,0,0,0,0,0,0,0
36.9,93,0,0,0,0,0,0,0,2
38.7,115,0,1,0,0,0,0,0,0
37.5,91,0,0,0,0,0,0,0,0
39.1,111,0,0,1,0,1,0,0,2
39.3,114,0,0,0,0,0,0,0,0
38.9,101,0,0,1,0,1,0,0,2
38.3,92,0,0,0,0,0,0,0,0
39.3,95,0,0,1,0,0,0,0,0
41.0,125,1,1,0,0,1,0,0,2
38.9,77,0,1,0,0,0,0,0,0
40.5,79,0,1,1,0,0,0,0,1
38.5,81,0,0,0,0,0,0,0,0
38.8,98,0,0,1,0,0,0,0,0
38.4,102,0,0,0,0,0,0,0,0
39.4,97,0,0,0,0,0,0,0,0
38.4,117,0,0,1,0,0,0,0,0
37.8,109,0,1,0,0,0,0,0,0
39.5,136,0,0,0,0,0,0,0,0
38.1,134,0,0,1,0,0,0,0,0
36.4,104,0,0,1,0,0,0,0,2
37.8,95,0,0,1,0,0,0,0,0
39.5,91,1,0,1,0,0,0,0,1
38.9,75,0,1,1,0,0,0,0,0
38.1,98,0,1,0,0,1,0,0,2
38.5,123,0,1,1,0,1,0,0,2
39.2,161,0,0,0,0,0,0,0,1
37.9,98,1,1,0,0,0,0,0,1
40.1,69,0,0,1,0,0,0,0,1
37.6,79,1,0,0,0,1,0,0,2
39.2,78,0,0,1,0,0,0,0,0
38.2,78,1,0,0,0,0,0,0,0
38.6,49,0,1,1,0,0,0,0,0
38.7,76,0,0,1,0,0,0,0,0
39.2,134,1,1,0,0,0,0,0,1
40.0,81,0,0,0,0,0,0,0,1
40.7,83,0,0,0,0,0,0,0,2
38.4,136,1,0,0,0,0,0,0,0
38.5,85,0,0,0,0,0,0,0,0
39.7,120,0,1,0,0,0,0,0,0
39.0,109,0,1,1,0,0,0,0,0
37.5,99,0,0,0,1,0,0,0,1
37.2,101,0,0,1,0,0,0,0,0
40.3,73,0,0,1,1,0,0,0,1
37.4,118,1,1,0,1,0,0,0,1
39.7,97,0,0,1,0,0,0,0,0
40.3,106,0,0,0,0,0,0,0,1
39.0,73,0,0,0,0,0,0,0,0
39.1,115,0,0,0,0,0,0,0,0
38.2,123,1,0,0,0,0,1,0,2
37.8,70,0,0,0,0,0,0,0,0
39.0,102,0,0,1,0,0,0,0,0
39.3,80,1,0,1,0,0,0,0,1
37.8,100,0,0,1,0,0,0,0,0
39.1,82,1,0,0,0,0,0,0,0
38.6,123,1,0,0,0,0,0,0,0
39.1,45,0,0,0,0,0,0,0,0
38.7,45,0,1,0,0,0,0,0,0
38.9,128,0,0,1,1,0,0,0,1
40.0,122,0,0,1,0,0,0,0,1
39.6,100,0,0,1,0,0,0,0,0
39.4,79,1,0,0,0,0,0,0,0
38.7,81,1,0,0,0,0,0,0,0
38.2,119,0,0,0,0,0,0,0,0
38.3,120,0,0,0,0,0,0,0,0
39.5,69,0,0,0,0,0,0,0,0
39.0,105,0,0,0,0,0,0,0,0
37.3,48,1,0,1,0,0,0,0,1
38.1,91,0,0,0,0,0,0,0,0
38.9,119,0,0,1,0,1,0,0,2
38.7,78,0,1,1,0,0,0,0,0
39.4,99,0,0,0,0,0,0,0,0
